elapsed_time,data
107.1753,"orientation: [0.9324, -0.0472, 0.0487, 0.3550], angular_velocity: [0.0696, -0.2783, 0.1391], linear_acceleration: [-0.1211, -0.0469, 0.9688]"
107.2253,"orientation: [0.9324, -0.0471, 0.0484, 0.3550], angular_velocity: [-0.0696, -0.5565, 0.0696], linear_acceleration: [-0.1211, -0.0508, 0.9648]"
107.2753,"orientation: [0.9324, -0.0472, 0.0484, 0.3550], angular_velocity: [0.0696, 0.2783, 0.0696], linear_acceleration: [-0.1094, -0.0586, 0.9648]"
107.3252,"orientation: [0.9324, -0.0473, 0.0484, 0.3551], angular_velocity: [-0.0696, 0.5565, 0.2783], linear_acceleration: [-0.1094, -0.0586, 0.9609]"
107.3753,"orientation: [0.9323, -0.0475, 0.0487, 0.3552], angular_velocity: [0.0000, 0.6261, 0.2087], linear_acceleration: [-0.1250, -0.0547, 0.9648]"
107.4252,"orientation: [0.9321, -0.0475, 0.0485, 0.3558], angular_velocity: [-0.2087, -0.4174, 1.2522], linear_acceleration: [-0.1172, -0.0547, 0.9570]"
107.4753,"orientation: [0.9318, -0.0478, 0.0484, 0.3564], angular_velocity: [-0.6957, 0.2783, 1.6696], linear_acceleration: [-0.1172, -0.0508, 0.9648]"
107.5253,"orientation: [0.9317, -0.0479, 0.0487, 0.3568], angular_velocity: [-0.5565, 0.7652, 0.7652], linear_acceleration: [-0.1211, -0.0391, 0.9609]"
107.5753,"orientation: [0.9315, -0.0480, 0.0487, 0.3573], angular_velocity: [-0.5565, 0.4174, 1.2522], linear_acceleration: [-0.1094, -0.0430, 0.9609]"
107.6252,"orientation: [0.9313, -0.0481, 0.0487, 0.3578], angular_velocity: [-0.3478, 0.5565, 1.3217], linear_acceleration: [-0.1055, -0.0508, 0.9609]"
107.6753,"orientation: [0.9309, -0.0481, 0.0488, 0.3587], angular_velocity: [-0.2087, 0.1391, 2.0174], linear_acceleration: [-0.1211, -0.0469, 0.9531]"
107.7253,"orientation: [0.9305, -0.0481, 0.0488, 0.3597], angular_velocity: [-0.2087, -0.0696, 2.5043], linear_acceleration: [-0.1211, -0.0469, 0.9609]"
107.7752,"orientation: [0.9302, -0.0481, 0.0488, 0.3606], angular_velocity: [0.0696, 0.2087, 2.1565], linear_acceleration: [-0.1172, -0.0586, 0.9648]"
107.8252,"orientation: [0.9300, -0.0484, 0.0491, 0.3610], angular_velocity: [-0.1391, 0.7652, 0.9739], linear_acceleration: [-0.1250, -0.0625, 0.9609]"
107.8753,"orientation: [0.9300, -0.0484, 0.0494, 0.3610], angular_velocity: [0.2783, 0.3478, 0.1391], linear_acceleration: [-0.1328, -0.0547, 0.9648]"
107.9252,"orientation: [0.9299, -0.0484, 0.0494, 0.3612], angular_velocity: [-0.0696, -0.1391, 0.3478], linear_acceleration: [-0.1328, -0.0508, 0.9609]"
107.9753,"orientation: [0.9298, -0.0485, 0.0492, 0.3615], angular_velocity: [-0.3478, -0.7652, 0.7652], linear_acceleration: [-0.1328, -0.0508, 0.9570]"
108.0252,"orientation: [0.9297, -0.0483, 0.0491, 0.3618], angular_velocity: [-0.1391, 0.0000, 0.5565], linear_acceleration: [-0.1094, -0.0391, 0.9609]"
108.0753,"orientation: [0.9297, -0.0482, 0.0491, 0.3620], angular_velocity: [-0.5565, 0.4174, 0.4174], linear_acceleration: [-0.1094, -0.0312, 0.9727]"
108.1252,"orientation: [0.9295, -0.0482, 0.0493, 0.3622], angular_velocity: [-0.5565, 0.2783, 0.4870], linear_acceleration: [-0.1289, -0.0273, 0.9609]"
108.1753,"orientation: [0.9294, -0.0484, 0.0493, 0.3626], angular_velocity: [-0.5565, 0.4174, 0.9043], linear_acceleration: [-0.1133, -0.0430, 0.9492]"
108.2253,"orientation: [0.9291, -0.0485, 0.0495, 0.3632], angular_velocity: [-0.1391, 0.4174, 1.6000], linear_acceleration: [-0.1211, -0.0547, 0.9609]"
108.2753,"orientation: [0.9287, -0.0486, 0.0498, 0.3643], angular_velocity: [-0.0696, 1.0435, 2.6435], linear_acceleration: [-0.1172, -0.0547, 0.9609]"
108.3252,"orientation: [0.9283, -0.0488, 0.0503, 0.3652], angular_velocity: [-0.2087, 0.9739, 2.2957], linear_acceleration: [-0.1289, -0.0508, 0.9609]"
108.3753,"orientation: [0.9279, -0.0490, 0.0507, 0.3660], angular_velocity: [-0.1391, 1.2522, 2.0174], linear_acceleration: [-0.1211, -0.0547, 0.9570]"
108.4252,"orientation: [0.9275, -0.0492, 0.0512, 0.3670], angular_velocity: [-0.0696, 0.9043, 2.5043], linear_acceleration: [-0.1328, -0.0508, 0.9492]"
108.4753,"orientation: [0.9270, -0.0494, 0.0517, 0.3682], angular_velocity: [-0.4870, 0.8348, 2.8522], linear_acceleration: [-0.1367, -0.0469, 0.9648]"
108.5251,"orientation: [0.9264, -0.0496, 0.0517, 0.3696], angular_velocity: [-0.4174, -0.6957, 3.4087], linear_acceleration: [-0.1523, -0.0586, 0.9531]"
108.5753,"orientation: [0.9257, -0.0494, 0.0510, 0.3715], angular_velocity: [-0.2087, -1.6000, 4.5913], linear_acceleration: [-0.1289, -0.0586, 0.9648]"
108.6252,"orientation: [0.9251, -0.0492, 0.0507, 0.3731], angular_velocity: [-0.2783, -0.4870, 4.0348], linear_acceleration: [-0.1133, -0.0469, 0.9609]"
108.6755,"orientation: [0.9246, -0.0492, 0.0507, 0.3742], angular_velocity: [-0.6261, 0.4174, 2.6435], linear_acceleration: [-0.1094, -0.0352, 0.9570]"
108.7253,"orientation: [0.9243, -0.0495, 0.0513, 0.3749], angular_velocity: [-0.2783, 1.1826, 1.8087], linear_acceleration: [-0.1367, -0.0508, 0.9648]"
108.7753,"orientation: [0.9240, -0.0498, 0.0514, 0.3755], angular_velocity: [-0.0696, 0.2783, 1.5304], linear_acceleration: [-0.1367, -0.0703, 0.9531]"
108.8252,"orientation: [0.9237, -0.0498, 0.0516, 0.3764], angular_velocity: [0.0000, 0.0000, 2.0174], linear_acceleration: [-0.1406, -0.0547, 0.9648]"
108.8753,"orientation: [0.9234, -0.0497, 0.0513, 0.3771], angular_velocity: [-0.0696, -0.5565, 1.8087], linear_acceleration: [-0.1250, -0.0547, 0.9609]"
108.9253,"orientation: [0.9231, -0.0497, 0.0512, 0.3779], angular_velocity: [-0.2783, -0.4870, 1.8783], linear_acceleration: [-0.1328, -0.0508, 0.9531]"
108.9753,"orientation: [0.9228, -0.0496, 0.0510, 0.3788], angular_velocity: [0.0696, -0.5565, 2.1565], linear_acceleration: [-0.1289, -0.0508, 0.9609]"
109.0252,"orientation: [0.9225, -0.0497, 0.0508, 0.3794], angular_velocity: [-0.3478, -0.1391, 1.5304], linear_acceleration: [-0.1250, -0.0547, 0.9609]"
109.0753,"orientation: [0.9221, -0.0497, 0.0508, 0.3803], angular_velocity: [-0.2087, -0.0696, 2.0870], linear_acceleration: [-0.1250, -0.0547, 0.9609]"
109.1252,"orientation: [0.9217, -0.0499, 0.0509, 0.3813], angular_velocity: [-0.2783, 0.4174, 2.5043], linear_acceleration: [-0.1250, -0.0547, 0.9570]"
109.1753,"orientation: [0.9212, -0.0500, 0.0510, 0.3825], angular_velocity: [-0.3478, 0.6261, 3.1304], linear_acceleration: [-0.1172, -0.0469, 0.9570]"
109.2253,"orientation: [0.9207, -0.0502, 0.0513, 0.3836], angular_velocity: [-0.2783, 1.3217, 2.8522], linear_acceleration: [-0.1133, -0.0586, 0.9609]"
109.2753,"orientation: [0.9200, -0.0506, 0.0518, 0.3851], angular_velocity: [-0.4870, 1.4609, 3.6174], linear_acceleration: [-0.1250, -0.0547, 0.9609]"
109.3252,"orientation: [0.9193, -0.0510, 0.0523, 0.3868], angular_velocity: [-0.4174, 1.3217, 4.3130], linear_acceleration: [-0.1289, -0.0586, 0.9609]"
109.3752,"orientation: [0.9185, -0.0514, 0.0527, 0.3885], angular_velocity: [-0.6261, 1.2522, 4.2435], linear_acceleration: [-0.1289, -0.0586, 0.9648]"
109.4252,"orientation: [0.9179, -0.0519, 0.0534, 0.3897], angular_velocity: [-0.4870, 1.8087, 3.0609], linear_acceleration: [-0.1367, -0.0586, 0.9648]"
109.4753,"orientation: [0.9173, -0.0524, 0.0542, 0.3909], angular_velocity: [-0.2783, 1.6000, 3.2000], linear_acceleration: [-0.1484, -0.0586, 0.9570]"
109.5252,"orientation: [0.9171, -0.0528, 0.0547, 0.3913], angular_velocity: [-0.2783, 1.1130, 1.0435], linear_acceleration: [-0.1484, -0.0586, 0.9609]"
109.5753,"orientation: [0.9171, -0.0529, 0.0548, 0.3914], angular_velocity: [-0.5565, 0.0696, 0.0000], linear_acceleration: [-0.1445, -0.0352, 0.9531]"
109.6252,"orientation: [0.9171, -0.0530, 0.0544, 0.3915], angular_velocity: [-0.4174, -1.0435, 0.1391], linear_acceleration: [-0.1484, -0.0547, 0.9531]"
109.6754,"orientation: [0.9171, -0.0528, 0.0539, 0.3915], angular_velocity: [0.1391, -1.3913, 0.0000], linear_acceleration: [-0.1445, -0.0625, 0.9531]"
109.7253,"orientation: [0.9169, -0.0526, 0.0531, 0.3921], angular_velocity: [-0.0696, -2.1565, 1.3217], linear_acceleration: [-0.1406, -0.0586, 0.9492]"
109.7753,"orientation: [0.9168, -0.0523, 0.0525, 0.3925], angular_velocity: [-0.3478, -1.1130, 0.9043], linear_acceleration: [-0.1172, -0.0469, 0.9609]"
109.8252,"orientation: [0.9165, -0.0523, 0.0523, 0.3931], angular_velocity: [-0.2783, 0.2783, 1.6000], linear_acceleration: [-0.1094, -0.0469, 0.9648]"
109.8752,"orientation: [0.9161, -0.0524, 0.0524, 0.3940], angular_velocity: [-0.2783, 0.6261, 2.0870], linear_acceleration: [-0.1211, -0.0508, 0.9570]"
109.9252,"orientation: [0.9155, -0.0525, 0.0524, 0.3953], angular_velocity: [-0.5565, 0.3478, 3.3391], linear_acceleration: [-0.1250, -0.0508, 0.9609]"
109.9752,"orientation: [0.9148, -0.0527, 0.0526, 0.3970], angular_velocity: [-0.3478, 0.6957, 4.2435], linear_acceleration: [-0.1250, -0.0586, 0.9609]"
110.0252,"orientation: [0.9140, -0.0530, 0.0529, 0.3988], angular_velocity: [-0.5565, 1.0435, 4.5913], linear_acceleration: [-0.1289, -0.0586, 0.9609]"
110.0752,"orientation: [0.9132, -0.0535, 0.0534, 0.4004], angular_velocity: [-0.5565, 1.6696, 3.8957], linear_acceleration: [-0.1289, -0.0586, 0.9570]"
110.1252,"orientation: [0.9125, -0.0539, 0.0541, 0.4019], angular_velocity: [-0.5565, 1.6000, 4.0348], linear_acceleration: [-0.1406, -0.0547, 0.9609]"
110.1753,"orientation: [0.9118, -0.0545, 0.0548, 0.4034], angular_velocity: [-0.7652, 1.9478, 3.6174], linear_acceleration: [-0.1406, -0.0508, 0.9570]"
110.2253,"orientation: [0.9113, -0.0548, 0.0553, 0.4044], angular_velocity: [-0.5565, 1.3217, 2.5739], linear_acceleration: [-0.1406, -0.0469, 0.9609]"
110.2753,"orientation: [0.9108, -0.0551, 0.0559, 0.4053], angular_velocity: [-0.2783, 0.8348, 2.4348], linear_acceleration: [-0.1562, -0.0508, 0.9609]"
110.3252,"orientation: [0.9103, -0.0552, 0.0558, 0.4065], angular_velocity: [-0.6957, 0.0000, 2.7826], linear_acceleration: [-0.1445, -0.0508, 0.9648]"
110.3753,"orientation: [0.9099, -0.0553, 0.0561, 0.4073], angular_velocity: [-0.4174, 0.4174, 1.9478], linear_acceleration: [-0.1484, -0.0430, 0.9570]"
110.4252,"orientation: [0.9097, -0.0554, 0.0560, 0.4078], angular_velocity: [-0.4174, 0.1391, 1.3217], linear_acceleration: [-0.1367, -0.0508, 0.9570]"
110.4753,"orientation: [0.9094, -0.0554, 0.0560, 0.4083], angular_velocity: [-0.1391, 0.1391, 1.1826], linear_acceleration: [-0.1406, -0.0508, 0.9570]"
110.5252,"orientation: [0.9092, -0.0555, 0.0560, 0.4089], angular_velocity: [-0.2783, -0.1391, 1.4609], linear_acceleration: [-0.1445, -0.0547, 0.9531]"
110.5753,"orientation: [0.9089, -0.0554, 0.0560, 0.4095], angular_velocity: [0.0000, -0.0696, 1.6000], linear_acceleration: [-0.1406, -0.0469, 0.9648]"
110.6252,"orientation: [0.9086, -0.0554, 0.0556, 0.4103], angular_velocity: [-0.2783, -0.5565, 1.9478], linear_acceleration: [-0.1367, -0.0586, 0.9609]"
110.6753,"orientation: [0.9082, -0.0554, 0.0556, 0.4111], angular_velocity: [-0.0696, 0.0696, 1.8783], linear_acceleration: [-0.1367, -0.0625, 0.9570]"
110.7253,"orientation: [0.9078, -0.0556, 0.0556, 0.4119], angular_velocity: [-0.3478, 0.0696, 2.0174], linear_acceleration: [-0.1445, -0.0547, 0.9648]"
110.7753,"orientation: [0.9076, -0.0556, 0.0558, 0.4123], angular_velocity: [0.0696, 0.5565, 1.1826], linear_acceleration: [-0.1445, -0.0547, 0.9570]"
110.8252,"orientation: [0.9074, -0.0559, 0.0560, 0.4127], angular_velocity: [-0.3478, 0.3478, 0.8348], linear_acceleration: [-0.1484, -0.0547, 0.9570]"
110.8753,"orientation: [0.9073, -0.0558, 0.0561, 0.4129], angular_velocity: [0.2087, 0.2087, 0.4870], linear_acceleration: [-0.1484, -0.0508, 0.9609]"
110.9252,"orientation: [0.9072, -0.0559, 0.0561, 0.4132], angular_velocity: [-0.2087, -0.0696, 0.7652], linear_acceleration: [-0.1445, -0.0586, 0.9570]"
110.9752,"orientation: [0.9072, -0.0559, 0.0561, 0.4132], angular_velocity: [-0.1391, 0.4870, 0.1391], linear_acceleration: [-0.1328, -0.0469, 0.9609]"
111.0252,"orientation: [0.9071, -0.0561, 0.0564, 0.4133], angular_velocity: [-0.0696, 0.7652, 0.2087], linear_acceleration: [-0.1406, -0.0547, 0.9570]"
111.0752,"orientation: [0.9070, -0.0562, 0.0565, 0.4134], angular_velocity: [-0.4174, 0.2783, 0.2087], linear_acceleration: [-0.1523, -0.0430, 0.9531]"
111.1252,"orientation: [0.9070, -0.0561, 0.0566, 0.4135], angular_velocity: [-0.1391, 0.0000, 0.2087], linear_acceleration: [-0.1445, -0.0430, 0.9609]"
111.1753,"orientation: [0.9069, -0.0563, 0.0567, 0.4136], angular_velocity: [-0.3478, 0.0696, 0.1391], linear_acceleration: [-0.1562, -0.0469, 0.9531]"
111.2253,"orientation: [0.9068, -0.0562, 0.0564, 0.4140], angular_velocity: [-0.2087, -0.7652, 0.8348], linear_acceleration: [-0.1523, -0.0508, 0.9609]"
111.2753,"orientation: [0.9067, -0.0561, 0.0562, 0.4142], angular_velocity: [-0.3478, -0.4174, 0.4870], linear_acceleration: [-0.1406, -0.0430, 0.9609]"
111.3252,"orientation: [0.9067, -0.0560, 0.0560, 0.4144], angular_velocity: [-0.1391, -0.4174, 0.4174], linear_acceleration: [-0.1367, -0.0469, 0.9609]"
111.3753,"orientation: [0.9063, -0.0559, 0.0558, 0.4151], angular_velocity: [-0.1391, -0.4174, 1.7391], linear_acceleration: [-0.1445, -0.0508, 0.9609]"
111.4253,"orientation: [0.9060, -0.0558, 0.0555, 0.4159], angular_velocity: [-0.2783, -0.6957, 1.8783], linear_acceleration: [-0.1406, -0.0547, 0.9570]"
111.4753,"orientation: [0.9055, -0.0559, 0.0553, 0.4171], angular_velocity: [-0.4870, -0.2087, 2.9913], linear_acceleration: [-0.1367, -0.0625, 0.9609]"
111.5252,"orientation: [0.9049, -0.0562, 0.0554, 0.4182], angular_velocity: [-0.3478, 0.8348, 2.9913], linear_acceleration: [-0.1328, -0.0625, 0.9570]"
111.5753,"orientation: [0.9045, -0.0565, 0.0560, 0.4191], angular_velocity: [-0.2087, 1.5304, 2.2261], linear_acceleration: [-0.1406, -0.0547, 0.9609]"
111.6253,"orientation: [0.9042, -0.0570, 0.0569, 0.4195], angular_velocity: [0.0696, 1.9478, 1.1130], linear_acceleration: [-0.1562, -0.0625, 0.9609]"
111.6753,"orientation: [0.9041, -0.0573, 0.0575, 0.4194], angular_velocity: [-0.1391, 0.9739, -0.0696], linear_acceleration: [-0.1680, -0.0508, 0.9609]"
111.7256,"orientation: [0.9041, -0.0575, 0.0575, 0.4195], angular_velocity: [-0.2087, 0.0000, 0.1391], linear_acceleration: [-0.1562, -0.0625, 0.9531]"
111.7753,"orientation: [0.9041, -0.0575, 0.0570, 0.4195], angular_velocity: [-0.3478, -0.8348, -0.0696], linear_acceleration: [-0.1445, -0.0547, 0.9531]"
111.8252,"orientation: [0.9042, -0.0575, 0.0566, 0.4195], angular_velocity: [-0.0696, -0.5565, -0.0696], linear_acceleration: [-0.1367, -0.0625, 0.9531]"
111.8753,"orientation: [0.9042, -0.0573, 0.0566, 0.4195], angular_velocity: [0.0000, 0.1391, -0.0696], linear_acceleration: [-0.1328, -0.0469, 0.9570]"
111.9252,"orientation: [0.9042, -0.0574, 0.0568, 0.4195], angular_velocity: [0.0000, 0.5565, -0.0696], linear_acceleration: [-0.1445, -0.0508, 0.9648]"
111.9753,"orientation: [0.9042, -0.0575, 0.0569, 0.4195], angular_velocity: [-0.0696, 0.2087, 0.0000], linear_acceleration: [-0.1523, -0.0547, 0.9570]"
112.0252,"orientation: [0.9042, -0.0575, 0.0571, 0.4195], angular_velocity: [0.0000, 0.2783, 0.0000], linear_acceleration: [-0.1523, -0.0508, 0.9609]"
112.0753,"orientation: [0.9041, -0.0573, 0.0573, 0.4195], angular_velocity: [0.2783, 0.0696, 0.0696], linear_acceleration: [-0.1562, -0.0430, 0.9531]"
112.1252,"orientation: [0.9041, -0.0573, 0.0573, 0.4196], angular_velocity: [0.2087, -0.3478, 0.1391], linear_acceleration: [-0.1562, -0.0586, 0.9570]"
112.1753,"orientation: [0.9041, -0.0572, 0.0570, 0.4196], angular_velocity: [0.0000, -0.3478, 0.1391], linear_acceleration: [-0.1406, -0.0586, 0.9609]"
112.2252,"orientation: [0.9041, -0.0573, 0.0570, 0.4197], angular_velocity: [-0.0696, 0.3478, 0.1391], linear_acceleration: [-0.1328, -0.0547, 0.9570]"
112.2753,"orientation: [0.9040, -0.0572, 0.0569, 0.4197], angular_velocity: [0.0696, 0.1391, 0.1391], linear_acceleration: [-0.1406, -0.0547, 0.9570]"
112.3252,"orientation: [0.9040, -0.0572, 0.0570, 0.4198], angular_velocity: [0.2783, 0.3478, 0.1391], linear_acceleration: [-0.1406, -0.0625, 0.9570]"
112.3753,"orientation: [0.9040, -0.0573, 0.0572, 0.4197], angular_velocity: [0.0000, 0.2783, -0.1391], linear_acceleration: [-0.1523, -0.0547, 0.9570]"
112.4252,"orientation: [0.9040, -0.0572, 0.0571, 0.4198], angular_velocity: [0.0000, -0.4870, 0.2087], linear_acceleration: [-0.1562, -0.0469, 0.9531]"
112.4753,"orientation: [0.9040, -0.0570, 0.0570, 0.4198], angular_velocity: [0.2087, -0.4174, 0.0000], linear_acceleration: [-0.1484, -0.0508, 0.9648]"
112.5252,"orientation: [0.9041, -0.0569, 0.0570, 0.4198], angular_velocity: [0.2783, 0.0696, -0.2087], linear_acceleration: [-0.1445, -0.0547, 0.9570]"
112.5752,"orientation: [0.9041, -0.0569, 0.0571, 0.4197], angular_velocity: [0.0696, 0.3478, -0.0696], linear_acceleration: [-0.1445, -0.0508, 0.9609]"
112.6252,"orientation: [0.9040, -0.0570, 0.0572, 0.4198], angular_velocity: [-0.2087, 0.4174, 0.1391], linear_acceleration: [-0.1445, -0.0508, 0.9648]"
112.6753,"orientation: [0.9039, -0.0570, 0.0575, 0.4200], angular_velocity: [0.0696, 0.6261, 0.4174], linear_acceleration: [-0.1484, -0.0469, 0.9648]"
112.7256,"orientation: [0.9039, -0.0572, 0.0580, 0.4200], angular_velocity: [0.0000, 0.9739, 0.2087], linear_acceleration: [-0.1523, -0.0508, 0.9531]"
112.7752,"orientation: [0.9038, -0.0574, 0.0583, 0.4201], angular_velocity: [-0.1391, 0.9739, 0.2783], linear_acceleration: [-0.1406, -0.0508, 0.9492]"
112.8252,"orientation: [0.9038, -0.0574, 0.0582, 0.4201], angular_velocity: [0.2087, -1.0435, -0.0696], linear_acceleration: [-0.1836, -0.0664, 0.9688]"
112.8753,"orientation: [0.9038, -0.0572, 0.0578, 0.4201], angular_velocity: [-0.3478, -0.7652, -0.1391], linear_acceleration: [-0.1406, -0.0430, 0.9570]"
112.9252,"orientation: [0.9038, -0.0572, 0.0575, 0.4202], angular_velocity: [-0.1391, -1.3913, 0.2087], linear_acceleration: [-0.1719, -0.0547, 0.9531]"
112.9753,"orientation: [0.9038, -0.0568, 0.0568, 0.4203], angular_velocity: [-0.2087, -1.9478, 0.1391], linear_acceleration: [-0.1523, -0.0430, 0.9531]"
113.0252,"orientation: [0.9038, -0.0563, 0.0556, 0.4205], angular_velocity: [-0.4174, -3.2696, 0.1391], linear_acceleration: [-0.1562, -0.0391, 0.9531]"
113.0752,"orientation: [0.9040, -0.0556, 0.0537, 0.4206], angular_velocity: [-0.4870, -4.9391, -0.2087], linear_acceleration: [-0.1523, -0.0508, 0.9609]"
113.1252,"orientation: [0.9041, -0.0547, 0.0517, 0.4207], angular_velocity: [-0.0696, -4.1043, 0.0000], linear_acceleration: [-0.1133, -0.0508, 0.9688]"
113.1753,"orientation: [0.9041, -0.0541, 0.0507, 0.4207], angular_velocity: [0.6261, -1.6696, 0.0696], linear_acceleration: [-0.1055, -0.0703, 0.9609]"
113.2253,"orientation: [0.9041, -0.0540, 0.0510, 0.4207], angular_velocity: [0.6261, 1.8783, 0.1391], linear_acceleration: [-0.0859, -0.0586, 0.9570]"
113.2753,"orientation: [0.9040, -0.0549, 0.0526, 0.4207], angular_velocity: [-0.0696, 4.6609, 0.1391], linear_acceleration: [-0.1172, -0.0586, 0.9570]"
113.3253,"orientation: [0.9039, -0.0556, 0.0544, 0.4207], angular_velocity: [0.0000, 4.3130, 0.2087], linear_acceleration: [-0.1445, -0.0469, 0.9609]"
113.3753,"orientation: [0.9037, -0.0562, 0.0557, 0.4208], angular_velocity: [0.1391, 2.0174, 0.4174], linear_acceleration: [-0.1836, -0.0586, 0.9531]"
113.4252,"orientation: [0.9036, -0.0562, 0.0557, 0.4209], angular_velocity: [-0.1391, -0.9043, 0.2783], linear_acceleration: [-0.1758, -0.0469, 0.9453]"
113.4753,"orientation: [0.9037, -0.0558, 0.0549, 0.4210], angular_velocity: [-0.2783, -2.7826, -0.1391], linear_acceleration: [-0.1680, -0.0430, 0.9609]"
113.5253,"orientation: [0.9037, -0.0552, 0.0536, 0.4211], angular_velocity: [-0.2087, -3.0609, 0.0696], linear_acceleration: [-0.1367, -0.0430, 0.9609]"
113.5753,"orientation: [0.9038, -0.0548, 0.0524, 0.4212], angular_velocity: [-0.3478, -2.5043, 0.1391], linear_acceleration: [-0.1250, -0.0508, 0.9570]"
113.6253,"orientation: [0.9038, -0.0543, 0.0518, 0.4213], angular_velocity: [0.1391, -1.6696, -0.0696], linear_acceleration: [-0.1289, -0.0430, 0.9531]"
113.6752,"orientation: [0.9038, -0.0542, 0.0512, 0.4213], angular_velocity: [-0.0696, -0.9043, 0.1391], linear_acceleration: [-0.1250, -0.0625, 0.9531]"
113.7253,"orientation: [0.9038, -0.0540, 0.0509, 0.4214], angular_velocity: [0.2087, -0.7652, 0.1391], linear_acceleration: [-0.1328, -0.0625, 0.9570]"
113.7753,"orientation: [0.9039, -0.0537, 0.0503, 0.4214], angular_velocity: [-0.0696, -1.5304, -0.1391], linear_acceleration: [-0.1367, -0.0469, 0.9609]"
113.8253,"orientation: [0.9039, -0.0535, 0.0498, 0.4214], angular_velocity: [-0.1391, -1.3217, 0.0000], linear_acceleration: [-0.1289, -0.0469, 0.9531]"
113.8753,"orientation: [0.9039, -0.0532, 0.0493, 0.4215], angular_velocity: [0.0696, -1.1130, 0.1391], linear_acceleration: [-0.1289, -0.0547, 0.9609]"
113.9253,"orientation: [0.9039, -0.0531, 0.0489, 0.4216], angular_velocity: [-0.2783, -1.1130, 0.0696], linear_acceleration: [-0.1328, -0.0469, 0.9570]"
113.9752,"orientation: [0.9039, -0.0528, 0.0483, 0.4217], angular_velocity: [0.0696, -1.6696, 0.2087], linear_acceleration: [-0.1328, -0.0547, 0.9492]"
114.0253,"orientation: [0.9039, -0.0527, 0.0476, 0.4218], angular_velocity: [-0.1391, -1.1826, 0.0696], linear_acceleration: [-0.1172, -0.0664, 0.9688]"
114.0752,"orientation: [0.9039, -0.0523, 0.0471, 0.4219], angular_velocity: [0.3478, -1.5304, 0.2087], linear_acceleration: [-0.1367, -0.0547, 0.9648]"
114.1253,"orientation: [0.9039, -0.0522, 0.0468, 0.4219], angular_velocity: [-0.0696, -0.6957, 0.0696], linear_acceleration: [-0.1211, -0.0508, 0.9648]"
114.1752,"orientation: [0.9039, -0.0518, 0.0461, 0.4221], angular_velocity: [0.0000, -2.2957, 0.3478], linear_acceleration: [-0.1445, -0.0508, 0.9688]"
114.2253,"orientation: [0.9039, -0.0512, 0.0449, 0.4222], angular_velocity: [-0.1391, -2.9913, -0.0696], linear_acceleration: [-0.1211, -0.0469, 0.9609]"
114.2752,"orientation: [0.9039, -0.0505, 0.0435, 0.4225], angular_velocity: [-0.0696, -3.2000, 0.4870], linear_acceleration: [-0.1055, -0.0469, 0.9531]"
114.3253,"orientation: [0.9040, -0.0499, 0.0424, 0.4225], angular_velocity: [0.0696, -2.5739, -0.2087], linear_acceleration: [-0.1094, -0.0469, 0.9570]"
114.3752,"orientation: [0.9040, -0.0496, 0.0417, 0.4226], angular_velocity: [-0.1391, -0.7652, 0.3478], linear_acceleration: [-0.0859, -0.0547, 0.9609]"
114.4252,"orientation: [0.9040, -0.0496, 0.0415, 0.4226], angular_velocity: [0.0696, -0.0696, 0.0000], linear_acceleration: [-0.1016, -0.0586, 0.9570]"
114.4753,"orientation: [0.9040, -0.0497, 0.0416, 0.4227], angular_velocity: [-0.1391, 0.2087, 0.1391], linear_acceleration: [-0.1133, -0.0508, 0.9648]"
114.5253,"orientation: [0.9039, -0.0497, 0.0417, 0.4228], angular_velocity: [0.1391, 0.0696, 0.2087], linear_acceleration: [-0.1250, -0.0586, 0.9648]"
114.5753,"orientation: [0.9039, -0.0494, 0.0415, 0.4228], angular_velocity: [0.2087, -0.8348, 0.0000], linear_acceleration: [-0.1172, -0.0469, 0.9609]"
114.6252,"orientation: [0.9039, -0.0491, 0.0411, 0.4229], angular_velocity: [0.1391, -1.2522, 0.2087], linear_acceleration: [-0.1211, -0.0469, 0.9570]"
114.6753,"orientation: [0.9039, -0.0489, 0.0407, 0.4230], angular_velocity: [0.0696, -1.2522, 0.0000], linear_acceleration: [-0.1172, -0.0508, 0.9609]"
114.7253,"orientation: [0.9039, -0.0487, 0.0403, 0.4230], angular_velocity: [0.0000, -0.6957, 0.0696], linear_acceleration: [-0.1055, -0.0508, 0.9688]"
114.7755,"orientation: [0.9039, -0.0485, 0.0398, 0.4231], angular_velocity: [-0.1391, -1.1130, 0.0696], linear_acceleration: [-0.1055, -0.0586, 0.9609]"
114.8253,"orientation: [0.9039, -0.0483, 0.0395, 0.4231], angular_velocity: [-0.0696, -0.9043, -0.0696], linear_acceleration: [-0.1172, -0.0430, 0.9648]"
114.8753,"orientation: [0.9040, -0.0483, 0.0393, 0.4231], angular_velocity: [-0.0696, -0.6957, -0.0696], linear_acceleration: [-0.1172, -0.0586, 0.9648]"
114.9252,"orientation: [0.9039, -0.0482, 0.0388, 0.4231], angular_velocity: [0.0000, -0.9043, 0.1391], linear_acceleration: [-0.1016, -0.0586, 0.9609]"
114.9752,"orientation: [0.9037, -0.0476, 0.0378, 0.4239], angular_velocity: [-0.2087, -2.9913, 1.7391], linear_acceleration: [-0.1172, -0.0430, 0.9609]"
